date,name,price
2023-10-07,Gazole,1.959
2023-10-20,GPLc,1.054
2023-10-09,E10,1.889
2023-10-20,E10,1.785
2023-10-09,SP98,1.898
2023-10-18,Gazole,1.898
2023-10-20,E10,1.916
2023-10-19,Gazole,1.899
2023-10-20,Gazole,1.849
2023-09-30,E10,1.869
2023-10-19,Gazole,2.049
2023-10-20,E10,1.825
2023-10-19,SP95,1.839
2023-10-19,E10,1.899
2023-10-17,SP98,1.999
2023-10-19,SP98,1.898
2023-10-18,Gazole,1.853
2023-10-20,SP98,1.873
2023-10-19,SP98,1.979
2023-10-18,Gazole,1.889
2023-10-20,SP98,1.813
2023-10-05,Gazole,1.94
2023-10-20,Gazole,1.893
2023-10-19,E10,1.998
2023-10-19,Gazole,1.865
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.898
2023-10-14,Gazole,1.89
2023-08-31,SP95,1.969
2023-10-20,E10,1.726
2023-10-19,SP98,1.875
2023-10-20,E10,1.745
2023-10-10,E85,1.099
2023-10-20,GPLc,0.979
2023-10-18,SP95,1.919
2023-10-11,Gazole,1.869
2023-10-20,Gazole,1.809
2023-10-17,SP95,2.02
2023-10-19,SP95,1.965
2023-10-10,SP98,1.899
2023-10-20,Gazole,1.99
2023-10-18,SP95,1.888
2023-10-20,SP95,1.966
2023-10-12,SP98,1.899
2023-09-18,Gazole,1.999
2023-10-03,Gazole,1.958
2023-10-20,SP98,1.99
2023-10-20,E85,0.994
2023-10-16,Gazole,1.849
2023-10-14,SP98,1.899
2023-10-18,SP98,1.889
2023-10-14,SP98,1.899
2023-10-20,SP98,1.826
2023-10-20,SP98,1.84
2023-10-12,Gazole,1.899
2023-10-20,SP98,1.872
2023-10-12,Gazole,1.899
2023-10-12,E10,1.818
2023-10-19,E10,2.019
2023-10-18,Gazole,1.909
2023-10-06,Gazole,1.899
2023-10-19,E10,2.069
2023-10-20,E85,0.994
2023-10-20,E10,1.824
2023-10-12,SP98,1.99
2023-08-02,SP95,2.05
2023-10-06,SP98,2.059
2023-10-04,Gazole,1.959
2023-10-14,Gazole,1.904
2023-10-16,SP98,1.869
2023-10-20,SP95,1.788
2023-03-21,GPLc,1.189
2023-08-02,E85,1.139
2023-10-20,SP98,1.857
2023-10-13,Gazole,1.879
2023-10-14,E10,1.819
2023-10-18,Gazole,1.889
2023-10-17,E10,1.829
2023-10-20,SP95,1.805
2023-10-19,E85,0.949
2023-10-20,SP95,1.97
2023-10-16,Gazole,1.835
2023-10-17,E85,0.998
2023-08-26,SP98,1.99
2023-10-10,E85,0.951
2023-10-20,Gazole,1.99
2023-10-17,SP98,1.864
2023-10-09,SP98,1.884
2023-09-21,SP95,2.12
2023-10-17,SP98,1.899
2023-10-20,Gazole,1.875
2023-10-19,SP95,1.787
2023-10-13,Gazole,1.889
2023-10-19,Gazole,1.899
2023-10-19,SP98,1.899
2023-10-13,Gazole,1.869
2023-08-30,SP98,2.42
2023-10-12,Gazole,1.829
2023-10-19,SP95,1.837
2023-09-06,Gazole,1.98
2023-09-06,SP95,1.98
2023-10-19,Gazole,1.826
2023-10-17,SP98,1.824
2023-10-20,SP98,2.089
2023-10-13,Gazole,1.89
2023-10-20,SP98,1.838
2023-10-19,SP98,1.846
2023-10-16,E10,1.769
2023-10-20,SP98,1.999
2023-10-20,Gazole,1.889
2023-09-28,SP98,1.948
2023-10-19,E10,1.791
2023-10-19,Gazole,1.919
2023-10-14,SP98,1.837
2023-10-13,SP98,1.848
2023-07-28,E10,1.99
2023-10-20,E85,1.185
2023-10-12,SP98,1.979
2023-10-17,E85,1.329
2023-10-12,GPLc,0.999
2023-10-14,E10,1.875
2023-10-20,Gazole,1.829
2023-10-20,E10,1.917
2023-10-18,SP98,1.867
2023-10-20,E10,1.849
2023-10-17,Gazole,1.877
2023-10-19,E10,1.889
2023-10-20,Gazole,1.852
2023-09-29,GPLc,0.959
2023-10-11,Gazole,1.999
2023-10-20,SP98,1.99
2023-10-19,E85,0.944
2023-10-20,SP95,1.89
2023-10-20,Gazole,1.819
2023-10-15,SP98,1.958
2023-10-20,E10,1.819
2023-10-19,Gazole,1.844
2023-10-20,SP98,1.99
2023-10-20,SP95,1.952
2023-10-20,SP98,1.819
2023-10-19,Gazole,1.99
2023-10-19,SP95,1.859
2023-10-19,Gazole,1.889
2023-10-16,E10,1.789
2023-10-19,SP98,1.839
2023-10-17,E85,0.994
2023-10-14,E10,1.809
2023-10-17,E10,1.829
2023-10-13,Gazole,1.869
2023-10-20,E10,1.794
2023-10-19,SP98,2.049
2023-10-19,SP98,1.834
2023-10-13,SP98,1.899
2023-10-17,E85,1.249
2023-10-20,E10,1.839
2023-10-09,Gazole,1.939
2023-10-09,SP98,1.959
2023-09-22,Gazole,1.963
2023-10-10,SP95,2.052
2023-10-20,SP95,1.94
2023-10-19,SP98,1.855
2023-10-20,Gazole,1.869
2023-10-18,Gazole,1.899
2023-10-13,SP98,1.969
2023-10-18,Gazole,1.899
2023-10-18,Gazole,1.879
2023-10-20,E85,0.951
2023-10-20,Gazole,1.824
2023-10-19,SP98,1.879
2023-10-20,SP98,1.99
2023-10-20,E10,1.859
2023-10-20,Gazole,1.843
2023-10-17,E85,0.998
2023-10-13,Gazole,1.868
2023-10-20,SP98,1.948
2023-10-20,E10,2.016
2023-10-17,E10,1.798
2023-09-15,Gazole,1.99
2023-10-20,Gazole,1.939
2023-10-14,Gazole,1.885
2023-10-19,SP98,1.862
2023-10-19,E10,1.809
2023-10-13,E10,1.922
2023-07-13,GPLc,0.966
2023-10-18,Gazole,1.99
2023-09-19,Gazole,2.11
2023-09-19,SP98,2.22
2023-10-20,E10,1.909
2023-10-17,E10,1.765
2023-10-19,SP98,1.99
2023-10-12,SP95,1.976
2023-10-09,E85,0.924
2023-10-19,E10,1.76
2023-10-20,E10,1.839
2023-10-15,E10,1.769
2023-10-13,E85,1.019
2023-10-20,E85,0.994
2023-10-19,SP98,1.969
2023-10-20,SP98,1.893
2023-10-17,E10,1.799
2023-10-20,Gazole,1.858
2023-10-19,E10,1.813
2023-10-19,SP98,1.905
2023-10-20,E85,1.259
2023-10-19,SP95,1.879
2023-10-20,E85,1.259
2023-10-19,E10,1.869
2023-10-10,Gazole,1.919
2023-08-14,E85,0.999
2023-10-20,SP98,1.919
2023-10-20,E10,1.99
2023-10-17,SP98,1.859
2023-09-25,GPLc,0.939
2023-10-12,SP98,1.895
2023-10-20,GPLc,0.88
2023-10-20,E10,1.889
2023-08-26,SP95,1.98
2023-10-19,SP98,1.928
2023-10-14,E10,1.819
2023-10-20,Gazole,1.956
2023-03-01,SP95,1.876
2023-10-20,SP98,1.999
2023-10-16,SP98,1.989
2023-10-20,Gazole,1.892
2023-10-14,E10,1.842
2023-10-20,E10,1.926
2023-10-20,E10,1.795
2023-10-20,SP98,1.872
2023-10-19,Gazole,1.835
2023-10-20,Gazole,1.855
2023-10-20,Gazole,1.99
2023-10-20,Gazole,1.953
2023-10-18,E10,1.784
2023-10-20,Gazole,1.889
2023-10-20,E85,0.999
2023-10-20,SP98,1.941
2023-10-20,Gazole,1.823
2023-10-19,SP98,1.998
2023-10-17,Gazole,1.91
2023-10-20,SP98,1.836
2023-10-17,Gazole,1.889
2023-10-17,SP98,1.949
2023-10-17,E85,0.999
2023-10-14,E10,1.859
2023-10-20,SP98,1.899
2023-10-19,Gazole,1.82
2023-10-20,E10,1.825
2023-10-20,E10,2.089
2023-10-18,E10,1.768
2023-10-18,SP98,1.842
2023-10-20,E10,1.79
2023-10-11,Gazole,1.929
2023-10-14,E10,1.811
2023-10-20,E10,1.829
2023-10-17,SP98,1.869
2023-10-19,Gazole,1.99
2023-10-19,GPLc,1.029
2023-10-20,E10,1.885
2023-10-19,Gazole,1.929
2023-10-18,Gazole,1.921
2023-10-19,Gazole,1.909
2023-10-19,SP98,1.999
2023-10-20,E10,1.934
2023-08-18,E85,0.998
2023-10-19,Gazole,2.149
2023-09-19,SP98,2.1
2023-10-20,E10,1.964
2023-10-20,SP98,1.99
2023-08-23,SP95,1.99
2023-10-09,E85,1.054
2023-10-13,E10,1.799
2023-10-20,E85,0.949
2023-10-19,E10,1.808
2023-10-20,SP98,1.99
2023-10-20,Gazole,1.828
2023-10-20,E10,1.769
2023-10-19,Gazole,1.889
2023-10-19,Gazole,1.909
2023-10-14,SP98,1.929
2023-08-07,GPLc,0.949
2023-10-19,E85,0.988
2023-10-19,GPLc,0.999
2023-10-20,Gazole,1.804
2023-10-18,SP98,1.879
2023-10-12,Gazole,1.839
2023-10-20,E10,1.843
2023-10-19,SP98,2.199
2023-10-20,E10,1.989
2023-08-04,E10,1.972
2023-10-16,E10,1.849
2023-10-20,SP98,1.91
2023-10-19,Gazole,2.039
2023-10-20,SP98,1.859
2023-10-17,SP95,1.855
2023-10-20,SP98,1.99
2023-10-20,E10,1.896
2023-10-20,E10,1.769
2023-10-20,E85,0.994
2023-10-17,E10,1.99
2023-10-20,E10,1.847
2023-10-20,Gazole,1.98
2023-09-11,GPLc,1.06
2023-10-14,Gazole,1.839
2023-10-17,Gazole,1.873
2023-10-19,Gazole,1.999
2023-10-20,E10,1.944
2023-10-20,SP98,1.99
2023-08-02,SP95,1.96
2023-10-20,E85,1.259
2023-10-20,E10,1.788
2023-07-01,GPLc,0.929
2023-10-17,SP98,1.87
2023-10-19,SP98,1.859
2023-10-18,E10,1.737
2023-10-19,Gazole,1.916
2023-10-20,SP98,1.883
2023-10-20,SP98,1.887
2023-10-19,SP98,2.084
2023-10-09,SP98,1.966
2023-10-10,E85,1.265
2023-10-13,E85,0.998
2023-10-20,E10,1.876
2023-10-20,E10,1.819
2023-10-19,Gazole,1.825
2023-10-19,SP98,1.834
2023-10-20,SP98,1.83
2023-10-19,Gazole,1.889
2023-10-18,E10,2.014
2023-10-18,SP98,2.124
2023-10-20,SP98,2.049
2023-10-12,E10,1.899
2023-10-17,SP95,1.786
2023-10-19,E10,1.816
2023-10-14,SP98,1.899
2023-10-20,E85,1.099
2023-08-31,SP95,1.99
2023-10-13,E85,0.998
2023-10-19,Gazole,2.219
2023-10-07,Gazole,1.909
2023-10-07,SP98,1.979
2023-10-14,E10,1.799
2023-10-19,Gazole,2.109
2023-10-07,SP95,1.959
2023-10-17,Gazole,1.894
2023-10-17,SP98,1.889
2023-10-16,Gazole,1.869
2023-10-20,E85,0.994
2023-10-16,SP98,1.979
2023-10-20,E85,0.994
2023-09-06,Gazole,1.99
2023-10-19,SP95,1.949
2023-10-19,SP98,1.904
2023-10-20,Gazole,1.99
2023-10-19,Gazole,2.079
2023-10-18,SP95,1.883
2023-09-12,SP98,1.99
2023-10-20,Gazole,1.816
2023-10-20,SP95,1.787
2023-10-20,Gazole,1.909
2023-10-18,E85,0.998
2023-08-16,E10,1.99
2023-10-20,Gazole,1.968
2023-10-20,Gazole,1.889
2023-10-20,SP98,1.879
2023-09-01,SP98,2.149
2023-10-19,E10,1.79
2023-10-17,Gazole,1.98
2023-10-20,SP98,1.845
2023-10-20,Gazole,1.862
2023-10-09,E10,1.92
2023-10-20,E10,1.711
2023-10-20,SP98,1.869
2023-10-19,SP98,2.239
2023-10-20,SP98,1.903
2023-10-19,SP98,2.049
2023-10-19,SP95,1.819
2023-10-18,Gazole,1.849
2023-07-04,GPLc,0.96
2023-10-20,Gazole,1.909
2023-10-19,E10,1.849
2023-10-19,Gazole,1.939
2023-10-17,E10,1.839
2023-10-20,SP98,1.99
2023-10-16,SP98,2.029
2023-10-19,Gazole,1.987
2023-10-19,E10,1.829
2023-10-18,SP95,1.842
2023-10-19,Gazole,1.919
2023-10-20,SP98,1.873
2023-10-20,E10,1.754
2023-10-16,Gazole,1.879
2023-10-19,SP98,1.899
2023-10-19,E10,1.727
2023-08-28,Gazole,1.94
2023-10-19,Gazole,1.879
2023-10-19,E10,1.799
2023-09-19,Gazole,1.99
2023-10-18,SP95,1.837
2023-10-19,Gazole,1.825
2023-10-19,SP98,1.848
2023-09-18,SP98,1.956
2023-10-20,SP95,1.787
2023-10-20,E10,1.804
2023-10-20,Gazole,1.881
2023-10-11,SP98,1.869
2023-09-30,E85,0.998
2023-10-20,Gazole,1.8
2023-10-18,E85,0.946
2023-10-17,Gazole,1.988
2023-09-19,Gazole,1.989
2023-10-20,SP98,1.939
2023-10-19,SP95,1.949
2023-10-20,E10,1.937
2023-10-17,E10,1.814
2023-10-20,E10,1.913
2023-10-20,E85,1.109
2023-10-18,SP98,1.899
2023-10-20,Gazole,1.811
2023-10-14,E10,1.799
2023-10-20,Gazole,1.879
2023-10-19,SP95,1.968
2023-10-20,SP98,1.92
2023-10-17,Gazole,1.818
2023-08-31,SP95,1.99
2023-10-20,SP95,1.816
2023-10-19,Gazole,1.869
2023-10-20,E10,1.829
2023-10-20,Gazole,1.855
2023-10-19,SP98,1.791
2023-10-20,Gazole,1.864
2023-10-18,Gazole,1.879
2023-10-17,SP95,1.863
2023-10-19,SP98,1.805
2023-10-16,E10,1.715
2023-10-18,Gazole,1.889
2023-10-14,SP95,1.834
2023-10-17,SP98,1.897
2023-10-16,Gazole,1.87
2023-10-20,GPLc,0.947
2023-10-20,Gazole,1.859
2023-10-20,SP98,1.854
2023-10-17,E10,1.824
2023-10-18,SP95,1.868
2023-10-20,GPLc,0.924
2023-10-20,SP98,1.839
2023-10-20,Gazole,1.884
2023-10-20,GPLc,0.939
2023-10-20,GPLc,0.929
2023-10-20,GPLc,0.999
2023-10-20,Gazole,1.99
2023-10-07,SP98,2.009
2023-09-28,SP95,1.968
2023-10-19,Gazole,1.908
2023-10-10,SP98,1.899
2023-10-13,Gazole,1.849
2023-10-19,Gazole,1.87
2023-10-19,SP98,2.149
2023-10-20,E10,2.16
2023-10-19,Gazole,1.869
2023-10-19,Gazole,1.905
2023-10-10,SP95,1.943
2023-10-20,SP98,1.937
2023-10-17,SP95,1.829
2023-10-03,Gazole,2.194
2023-10-19,Gazole,2.074
2023-08-12,E85,1.29
2023-10-18,E85,0.994
2023-10-20,SP98,1.818
2023-10-18,Gazole,2.022
2023-10-16,Gazole,1.945
2023-08-03,Gazole,1.959
2023-10-11,SP95,1.92
2023-10-20,E10,1.949
2023-10-19,Gazole,1.822
2023-10-20,Gazole,1.99
2023-10-09,SP98,1.999
2023-10-18,E10,1.779
2023-10-20,Gazole,1.849
2023-10-19,Gazole,1.979
2023-10-11,Gazole,1.899
2023-10-18,Gazole,1.896
2023-10-19,E85,0.999
2023-10-17,SP98,1.869
2023-10-14,SP98,2.06
2023-10-20,Gazole,1.883
2023-10-20,SP98,1.99
2023-10-18,E85,0.929
2023-10-17,SP98,1.99
2023-10-11,Gazole,1.857
2023-10-20,Gazole,1.959
2023-10-20,SP98,1.99
2023-10-14,E10,1.789
2023-10-14,SP98,1.869
2023-10-07,SP98,2.1
2023-10-14,Gazole,1.839
2023-10-19,E10,1.859
2023-10-19,E10,2.049
2023-10-05,E10,2.194
2023-10-05,SP98,2.314
2023-10-20,GPLc,0.924
2023-10-20,Gazole,1.974
2023-10-10,E85,1.029
2023-10-20,Gazole,1.828
2023-10-20,SP98,1.99
2023-10-20,GPLc,0.904
2023-09-06,E85,0.999
2023-10-20,SP98,1.854
2023-10-20,E10,1.914
2023-10-19,Gazole,1.85
2023-10-19,SP98,2.149
2023-10-20,E10,1.934
2023-10-19,SP98,1.869
2023-10-20,E10,1.844
2023-10-20,E85,0.994
2023-10-20,E85,1.249
2023-10-20,SP98,1.99
2023-09-29,Gazole,1.99
2023-10-19,Gazole,1.962
2023-10-17,E10,1.789
2023-10-11,SP98,1.989
2023-10-17,SP98,1.849
2023-10-18,Gazole,1.972
2023-10-19,Gazole,1.859
2023-10-19,SP98,1.908
2023-09-28,Gazole,2.099
2023-10-17,SP98,1.919
2023-10-14,E10,1.799
2023-10-17,SP98,1.899
2023-10-18,E10,1.845
2023-10-18,E10,1.799
2023-10-13,E10,1.839
2023-10-07,Gazole,1.92
2023-10-20,GPLc,0.899
2023-10-19,E10,2.029
2023-10-14,SP95,1.839
2023-10-18,E10,1.768
2023-10-19,Gazole,1.859
2023-10-16,SP98,1.848
2023-10-17,SP98,1.929
2023-10-08,Gazole,1.849
2023-08-28,GPLc,0.909
2023-10-20,SP98,1.99
2023-10-15,Gazole,1.884
2023-10-19,SP95,1.929
2023-10-20,Gazole,1.825
2023-10-17,E10,2.049
2023-10-20,Gazole,1.829
2023-10-17,Gazole,2.008
2023-10-13,E85,0.999
2023-10-20,Gazole,1.86
2023-10-18,Gazole,1.899
2023-10-13,Gazole,1.829
2023-10-13,SP95,1.859
2023-10-19,SP98,1.899
2023-10-19,E10,1.889
2023-10-16,E10,1.781
2023-10-17,Gazole,1.929
2023-10-18,E10,1.789
2023-10-13,SP95,1.899
2023-10-17,SP98,1.827
2023-10-17,E10,1.839
2023-10-17,SP98,1.895
2023-10-20,SP98,1.99
2023-03-21,GPLc,1.089
2023-10-20,Gazole,1.99
2023-10-19,SP98,2.079
2023-10-16,SP98,1.857
2023-10-18,Gazole,1.909
2023-10-20,Gazole,1.99
2023-10-11,E10,2.039
2023-10-20,E10,1.774
2023-10-19,SP95,1.89
2023-09-29,Gazole,1.899
2023-10-14,E10,1.859
2023-10-20,SP98,1.907
2023-10-19,SP95,1.979
2023-10-17,E85,0.994
2023-10-19,E10,1.759
2023-10-19,Gazole,1.969
2023-10-14,E10,1.799
2023-10-19,SP98,2.149
2023-10-20,E85,0.931
2023-10-20,E10,1.918
2023-08-09,Gazole,2.09
2023-10-19,E10,2.259
2023-10-19,SP98,2.419
2023-10-20,SP98,1.828
2023-09-08,Gazole,2.059
2023-10-16,E85,0.998
2023-10-20,GPLc,1.049
2023-09-14,Gazole,1.99
2023-10-16,Gazole,1.87
2023-10-20,Gazole,1.99
2023-10-20,E85,1.109
2023-10-07,SP98,1.99
2023-10-13,Gazole,2.094
2023-10-19,E10,1.889
2023-10-17,Gazole,1.939
2023-10-18,E85,0.979
2023-10-13,GPLc,0.95
2023-10-19,SP95,1.839
2023-10-20,Gazole,1.964
2023-10-20,E10,1.843
2023-10-20,Gazole,1.949
2023-10-20,E10,1.799
2023-10-20,GPLc,0.969
2023-09-25,E85,0.998
2023-10-20,E85,0.931
2023-10-17,SP98,1.99
2023-10-04,E10,1.95
2023-10-18,SP98,1.839
2023-09-15,SP95,2.049
2023-10-17,SP95,1.839
2023-10-17,SP98,1.949
2023-10-20,SP98,1.99
2023-10-20,E85,0.994
2023-10-20,E85,1.079
2023-10-16,SP98,1.899
2023-10-20,Gazole,1.82
2023-10-13,SP98,1.899
2023-10-07,SP98,1.946
2023-10-18,SP98,1.959
2023-10-18,E85,1.169
2023-10-20,E10,1.813
2023-10-20,E85,1.171
2023-10-11,SP95,1.852
2023-10-19,E85,1.234
2023-10-20,E85,0.994
2023-10-20,E10,1.89
2023-10-17,SP98,1.979
2023-10-18,SP95,1.849
2023-10-20,E10,1.927
2023-10-20,SP98,1.99
2023-10-06,SP98,1.952
2023-10-16,E10,1.899
2023-10-20,Gazole,1.859
2023-10-18,SP95,1.777
2023-10-20,E85,1.119
2023-10-20,SP98,1.902
2023-10-16,Gazole,1.859
2023-10-20,E10,1.808
2023-10-06,SP95,1.99
2023-10-19,E10,1.794
2023-08-16,SP98,1.99
2023-10-16,E10,1.755
2023-10-20,Gazole,1.889
2023-10-20,Gazole,1.983
2023-10-20,Gazole,1.859
2023-10-18,E85,1.019
2023-10-13,SP98,1.879
2023-10-20,Gazole,1.99
2023-10-19,SP95,1.819
2023-10-20,Gazole,1.978
2023-10-13,E85,0.999
2023-10-16,SP95,1.834
2023-10-17,SP95,1.869
2023-10-19,E10,1.831
2023-09-29,Gazole,1.989
2023-10-20,E85,0.986
2023-10-20,SP98,1.936
2023-10-16,Gazole,1.879
2023-10-20,SP98,1.858
2023-10-19,E10,1.775
2023-10-18,SP98,1.872
2023-10-19,SP98,1.829
2023-10-17,Gazole,1.974
2023-09-06,Gazole,2.032
2023-10-20,Gazole,1.962
2023-10-19,SP98,1.99
2023-10-20,Gazole,1.889
2023-10-20,SP98,1.917
2023-10-20,Gazole,1.8
2023-10-20,Gazole,1.986
2023-10-14,E10,1.798
2023-10-17,Gazole,2.069
2023-10-20,Gazole,1.913
2023-10-18,Gazole,1.859
2023-08-29,GPLc,1.05
2023-10-13,SP95,1.899
2023-10-19,E85,0.962
2023-08-03,E85,1.32
2023-10-20,SP95,1.861
2023-10-19,Gazole,1.869
2023-10-18,SP98,1.847
2023-10-20,E10,1.909
2023-10-16,SP98,1.869
2023-10-20,E10,1.842
2023-10-20,SP98,1.897
2023-10-20,E10,1.799
2023-10-14,SP98,1.989
2023-10-20,E85,0.994
2023-10-20,E85,0.994
2023-10-19,E10,1.809
2023-10-19,E10,1.756
2023-10-20,SP98,1.905
2023-10-15,E10,1.899
2023-10-14,SP98,1.979
2023-10-04,SP95,1.909
2023-10-20,SP98,1.99
2023-10-20,Gazole,1.891
2023-10-20,SP98,1.889
2023-10-14,SP95,1.958
2023-10-14,E10,1.934
2023-10-19,SP98,1.99
2023-10-17,E10,1.779
2023-10-14,E85,0.998
2023-10-19,E10,1.935
2023-10-18,Gazole,1.822
2023-10-11,SP98,2.02
2023-10-20,SP98,1.914
2023-10-20,SP98,1.906
2023-10-17,SP98,1.859
2023-10-20,SP98,1.99
2023-10-20,SP98,1.93
2023-10-17,SP98,1.98
2023-10-19,Gazole,1.859
2023-07-05,E85,0.999
2023-10-20,SP98,1.899
2023-10-14,Gazole,1.99
2023-10-19,SP98,1.899
2023-10-20,SP98,1.889
2023-10-20,SP98,1.977
2023-10-18,E10,1.932
2023-10-20,E10,1.919
2023-10-17,Gazole,2.069
2023-10-16,SP98,1.939
2023-10-19,E10,1.809
2023-10-20,SP98,2.041
2023-10-19,SP98,1.895
2023-10-20,SP95,1.885
2023-10-20,E85,0.994
2023-10-16,E10,1.799
2023-10-20,SP95,1.811
2023-10-19,Gazole,1.869
2023-10-17,SP98,1.989
2023-10-18,E10,1.789
2023-10-10,E10,1.94
2023-10-20,E10,1.817
2023-10-17,SP98,1.871
2023-10-17,Gazole,1.923
2023-10-20,Gazole,1.989
2023-10-20,E85,1.099
2023-10-09,E85,0.998
2023-10-20,E10,1.819
2023-10-20,Gazole,1.879
2023-10-13,E10,1.899
2023-10-20,Gazole,1.848
2023-10-20,GPLc,0.92
2023-09-15,SP95,2.171
2023-10-16,SP98,1.91
2023-10-20,GPLc,0.989
2023-10-06,E85,1.289
2023-10-20,SP98,1.92
2023-10-16,SP98,1.879
2023-10-20,E10,0.809
2023-10-18,E10,1.737
2023-10-20,E85,1.139
2023-10-16,E10,1.788
2023-10-14,SP95,1.845
2023-10-19,SP95,1.809
2023-10-19,SP95,1.815
2023-10-16,E10,1.8
2023-10-20,E10,1.846
2023-10-14,E85,0.998
2023-10-16,SP98,1.999
2023-10-17,E10,1.741
2023-10-20,Gazole,1.879
2023-10-20,SP98,1.9
2023-09-27,Gazole,1.99
2023-10-16,E85,0.985
2023-10-13,E10,1.799
2023-10-19,E10,1.829
2023-10-17,E10,1.784
2023-10-20,Gazole,1.983
2023-10-20,SP95,1.869
2023-10-18,Gazole,1.889
2023-10-19,E10,1.796
2023-10-20,E85,1.041
2023-10-20,SP98,1.823
2023-09-20,E85,0.998
2023-10-20,SP98,1.817
2023-10-13,SP98,1.913
2023-10-19,Gazole,1.983
2023-10-20,Gazole,1.855
2023-10-20,E10,1.798
2023-10-18,SP98,1.879
2023-10-13,SP98,1.849
2023-10-18,Gazole,1.825
2023-09-28,Gazole,1.999
2023-10-20,SP98,1.854
2023-10-14,SP98,1.869
2023-10-20,Gazole,1.869
2023-10-20,E85,0.989
2023-10-20,Gazole,1.884
2023-10-20,E10,1.793
2023-10-19,SP95,1.799
2023-10-16,E10,1.899
2023-10-20,E10,1.819
2023-08-28,SP98,1.99
2023-10-18,Gazole,1.869
2023-10-19,E10,1.849
2023-10-18,SP98,1.999
2023-10-02,E85,0.998
2023-10-19,SP95,1.831
2023-10-19,GPLc,0.969
2023-10-20,E85,0.994
2023-10-10,E85,1.029
2023-10-20,E10,1.789
2023-10-19,E10,1.799
2023-10-20,E10,1.819
2023-10-20,Gazole,1.902
2023-10-18,SP98,1.899
2023-10-13,E85,0.998
2023-10-18,Gazole,1.919
2023-10-17,Gazole,1.872
2023-10-19,Gazole,1.895
2023-10-06,SP98,1.885
2023-10-18,E85,0.957
2023-10-19,SP98,1.853
2023-09-18,Gazole,1.949
2023-10-20,Gazole,1.82
2023-10-19,SP98,1.899
2023-09-13,E10,1.989
2023-10-20,Gazole,1.99
2023-10-20,SP98,1.881
2023-10-20,Gazole,1.869
2023-10-20,E10,1.826
2023-10-19,SP95,1.979
2023-10-04,SP95,2.03
2023-10-20,SP98,1.99
2023-10-20,GPLc,1.054
2023-10-20,E10,1.793
2023-01-01,GPLc,1.06
2023-10-19,Gazole,1.942
2023-10-20,E85,0.999
2023-10-19,SP98,1.99
2023-10-20,GPLc,0.959
2023-10-17,E10,1.916
2023-10-12,E10,1.828
2023-10-20,E10,1.859
2023-10-20,E10,2.129
2023-10-20,Gazole,1.99
2023-10-16,SP98,1.899
2023-10-20,Gazole,1.964
2023-10-14,E10,1.883
2023-10-20,SP98,1.971
2023-10-20,Gazole,1.99
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.977
2023-10-20,SP98,1.932
2023-10-18,E10,1.745
2023-10-18,Gazole,1.899
2023-10-18,SP98,1.839
2023-10-11,SP98,1.897
2023-10-20,E10,1.868
2023-10-06,SP95,1.929
2023-08-05,E85,1.069
2023-10-07,SP98,1.935
2023-10-20,SP95,1.929
2023-10-19,E10,1.811
2023-10-09,SP98,1.926
2023-10-20,E10,1.932
2023-10-20,E10,1.817
2023-10-20,SP98,1.895
2023-10-18,Gazole,1.929
2023-10-11,Gazole,1.998
2023-10-19,E10,1.912
2023-10-20,GPLc,0.917
2023-10-20,Gazole,1.99
2023-10-07,E10,1.819
2023-10-20,SP98,1.879
2023-09-01,E85,1.099
2023-10-13,Gazole,1.943
2023-10-05,E10,2.024
2023-10-18,SP98,1.928
2023-10-20,SP98,1.99
2023-10-20,E10,1.99
2023-10-19,SP98,1.974
2023-10-19,E10,1.799
2023-10-11,Gazole,1.881
2023-10-20,E85,1.249
2023-08-07,SP95,1.929
2023-10-20,E85,1.099
2023-08-18,Gazole,1.929
2023-10-20,Gazole,1.865
2023-10-20,SP98,1.886
2023-10-11,SP98,1.99
2023-10-20,E10,1.807
2023-10-16,E10,1.785
2023-10-08,Gazole,2.047
2023-10-18,E10,1.805
2023-10-19,SP98,2.049
2023-10-18,SP95,1.836
2023-10-18,Gazole,1.889
2023-10-14,SP98,1.899
2023-04-20,GPLc,0.98
2023-10-20,Gazole,1.877
2023-10-17,SP98,1.982
2023-10-15,SP98,1.959
2023-10-17,Gazole,1.88
2023-10-20,E10,1.803
2023-10-12,GPLc,0.999
2023-10-20,Gazole,1.824
2023-10-04,E85,0.979
2023-10-20,E10,1.817
2023-10-16,SP98,1.92
2023-10-20,Gazole,1.883
2023-10-19,Gazole,1.901
2023-10-20,E10,1.889
2023-10-18,E10,1.713
2023-10-20,E10,1.823
2023-10-19,E10,1.83
2023-10-20,Gazole,1.884
2023-10-19,E10,1.849
2023-10-19,E10,1.895
2023-10-18,E10,1.909
2023-10-20,Gazole,1.905
2023-10-20,E10,1.773
2023-10-20,Gazole,1.912
2023-10-20,SP98,1.906
2023-10-18,SP98,2.079
2023-10-19,SP98,1.99
2023-10-20,E10,1.814
2023-10-20,SP98,1.895
2023-10-18,SP98,1.909
2023-10-09,SP95,1.826
2023-10-19,Gazole,1.895
2023-10-20,Gazole,1.839
2023-10-18,SP98,1.939
2023-10-20,E10,1.865
2023-10-16,SP98,1.812
2023-10-20,Gazole,1.858
2023-10-20,E10,1.807
